ZONA,FECHA,HORA,ID_QUEJA,LATITUD,GRAVEDAD,LONGITUD,DELITO,TIPO_LUGAR
MANHATTAN,2025-03-21,08:25:00,303352203,40.709937,FELONY,-74.008982,ROBBERY,DRUG STORE
MANHATTAN,2025-09-23,22:45:00,313373531,40.72911225,FELONY,-74.01067254,ROBBERY,STREET
MANHATTAN,2025-03-26,05:40:00,303639790,40.742245,FELONY,-74.006281,ROBBERY,STREET
MANHATTAN,2025-05-23,17:20:00,306935810,40.714616,FELONY,-74.011445,BURGLARY,CHAIN STORE
MANHATTAN,2025-05-15,15:50:00,306489184,40.70309992,FELONY,-74.01299825,ROBBERY,STREET
MANHATTAN,2025-05-12,13:14:00,306539241,40.734139,FELONY,-74.003767,BURGLARY,RESIDENCE-HOUSE
MANHATTAN,2025-08-02,22:53:00,310606111,40.728507,FELONY,-74.004222,ROBBERY,STREET
MANHATTAN,2025-02-01,02:34:00,300371703,40.73269,FELONY,-74.004721,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-06,02:00:00,305906874,40.703591,FELONY,-74.012355,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-06-21,21:53:00,308448104,40.742885,FELONY,-74.005826,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-05-16,17:00:00,306558946,40.701963,FELONY,-74.012704,ROBBERY,FERRY/FERRY TERMINAL
MANHATTAN,2025-06-28,04:30:00,308770898,40.741973,FELONY,-74.004639,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-02-21,02:30:00,301441760,40.733278,FELONY,-74.005071,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-12,18:50:00,309581801,40.744641,FELONY,-74.00454,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-24,16:40:00,305295721,40.742885,FELONY,-74.005826,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-07-23,02:40:00,310082905,40.702484,FELONY,-74.008547,BURGLARY,MARINA/PIER
MANHATTAN,2025-05-16,16:00:00,306549524,40.741296,FELONY,-74.006168,ROBBERY,CHAIN STORE
MANHATTAN,2025-09-21,02:10:00,313241938,40.740628,FELONY,-74.007713,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-06-29,22:47:00,308827593,40.713992,FELONY,-74.007586,ROBBERY,STREET
MANHATTAN,2025-09-26,20:33:00,313524543,40.751105,FELONY,-74.005405,FELONY ASSAULT,STREET
MANHATTAN,2025-02-04,05:48:00,300515475,40.71022031224,FELONY,-74.00774423969,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-08-29,11:25:00,312078053,40.72551155,FELONY,-74.00402994,FELONY ASSAULT,STREET
MANHATTAN,2025-06-01,20:40:00,307377978,40.715188,FELONY,-74.007743,ROBBERY,RESTAURANT/DINER
MANHATTAN,2025-02-04,11:47:00,300524781,40.71153483835,FELONY,-74.01046412782,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-08-06,14:00:00,310810644,40.729478,FELONY,-74.010637,FELONY ASSAULT,PARK/PLAYGROUND
MANHATTAN,2025-04-18,21:30:00,305009618,40.70824,FELONY,-74.015452,BURGLARY,LIQUOR STORE
MANHATTAN,2025-08-21,21:05:00,311588215,40.756742,FELONY,-74.004241,FELONY ASSAULT,BUS STOP
MANHATTAN,2025-04-10,23:58:00,304563565,40.71153483,FELONY,-74.01046412,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-07-21,19:05:00,309993180,40.72551155,FELONY,-74.00402994,FELONY ASSAULT,STREET
MANHATTAN,2025-09-18,15:25:00,313135963,40.71153483,FELONY,-74.01046412,FELONY ASSAULT,STREET
MANHATTAN,2025-07-31,19:00:00,310520754,40.74228473,FELONY,-74.00441709,ROBBERY,FAST FOOD
MANHATTAN,2025-07-09,03:10:00,309301735,40.711466,FELONY,-74.012218,ROBBERY,TRANSIT FACILITY (OTHER)
MANHATTAN,2025-01-14,16:30:00,299436374,40.715724,FELONY,-74.007322,ROBBERY,SMALL MERCHANT
MANHATTAN,2025-07-21,16:00:00,309984728,40.715244,FELONY,-74.009466,ROBBERY,BEAUTY & NAIL SALON
MANHATTAN,2025-03-14,15:00:00,304325184,40.751279,FELONY,-74.006778,BURGLARY,STREET
MANHATTAN,2025-03-06,20:00:00,302194822,40.71022031224,FELONY,-74.00774423969,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-06-19,07:54:00,308336505,40.707118,FELONY,-74.012229,ROBBERY,CHAIN STORE
MANHATTAN,2025-03-19,22:46:00,303294830,40.707547,FELONY,-74.013778,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-04-04,01:37:00,304165921,40.730591,FELONY,-74.004383,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-08,18:00:00,311040359,40.716565,FELONY,-74.010021,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-03-29,21:30:00,303854858,40.720537,FELONY,-74.007583,FELONY ASSAULT,OTHER
MANHATTAN,2025-06-12,18:44:00,307995206,40.710038,FELONY,-74.01146,ROBBERY,CHAIN STORE
MANHATTAN,2025-07-01,02:59:00,308903747,40.711462,FELONY,-74.006166,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-21,23:40:00,309998663,40.708659,FELONY,-74.01422,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-05-14,23:03:00,306460211,40.702396,FELONY,-74.013289,BURGLARY,FAST FOOD
MANHATTAN,2025-03-09,00:58:00,302296185,40.706327,FELONY,-74.012882,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-03-24,17:05:00,303558544,40.72254986432,FELONY,-74.00629899581,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-06-07,11:13:00,307705071,40.702741,FELONY,-74.014203,FELONY ASSAULT,OTHER
MANHATTAN,2025-09-13,09:47:00,312844861,40.723769,FELONY,-74.009481,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-06-07,07:41:00,307698069,40.72589,FELONY,-74.003882,ROBBERY,CHAIN STORE
MANHATTAN,2025-03-31,22:16:00,303947769,40.704985,FELONY,-74.012091,BURGLARY,GROCERY/BODEGA
MANHATTAN,2025-04-24,08:35:00,305290202,40.725624,FELONY,-74.005168,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-04-18,10:48:00,304964701,40.741296,FELONY,-74.006168,ROBBERY,CHAIN STORE
MANHATTAN,2025-06-05,09:30:00,307601105,40.711466,FELONY,-74.012218,FELONY ASSAULT,TRANSIT FACILITY (OTHER)
MANHATTAN,2025-03-04,00:40:00,302003514,40.71153483835,FELONY,-74.01046412782,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-09-08,22:42:00,312564851,40.729091,FELONY,-74.004477,ROBBERY,STREET
MANHATTAN,2025-03-11,21:00:00,302443816,40.715063,FELONY,-74.006718,BURGLARY,GROCERY/BODEGA
MANHATTAN,2025-02-27,17:20:00,301796799,40.706622,FELONY,-74.005348,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-08,18:45:00,310912340,40.714098,FELONY,-74.009481,ROBBERY,CANDY STORE
MANHATTAN,2025-04-27,14:45:00,305426586,40.709937,FELONY,-74.008982,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-09,16:00:00,310954564,40.702741,FELONY,-74.014203,ROBBERY,PARK/PLAYGROUND
MANHATTAN,2025-01-26,08:58:00,300050595,40.73754994191,FELONY,-74.00648805507,ROBBERY,STREET
MANHATTAN,2025-08-01,13:30:00,310552469,40.708536,FELONY,-74.007463,FELONY ASSAULT,STREET
MANHATTAN,2025-09-29,03:30:00,313631532,40.737854,FELONY,-74.005641,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-08-08,15:24:00,310905849,40.706408,FELONY,-74.00455899,ROBBERY,STREET
MANHATTAN,2025-03-12,01:22:00,302455285,40.70698,FELONY,-74.007121,BURGLARY,FAST FOOD
MANHATTAN,2025-05-02,01:34:00,305716796,40.748674,FELONY,-74.003464,ROBBERY,GROCERY/BODEGA
MANHATTAN,2025-04-10,10:10:00,304523652,40.71036549,FELONY,-74.01123223,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-07-25,16:30:00,310246343,40.730221,FELONY,-74.005083,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-27,18:00:00,305429411,40.709884,FELONY,-74.008083,FELONY ASSAULT,PUBLIC BUILDING
MANHATTAN,2025-03-20,14:20:00,303283468,40.72589,FELONY,-74.003882,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-09,16:20:00,307812781,40.720537,FELONY,-74.007583,FELONY ASSAULT,PUBLIC BUILDING
MANHATTAN,2025-08-13,14:30:00,311149223,40.741973,FELONY,-74.004639,BURGLARY,DEPARTMENT STORE
MANHATTAN,2025-09-30,06:15:00,313697952,40.716039,FELONY,-74.005573,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-13,21:50:00,306362469,40.733278,FELONY,-74.005071,ROBBERY,STORE UNCLASSIFIED
MANHATTAN,2025-04-26,01:58:00,307155312,40.701648,FELONY,-74.011858,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-05-07,22:40:00,306197417,40.724137,FELONY,-74.009826,FELONY ASSAULT,STREET
MANHATTAN,2025-01-21,18:16:00,299853637,40.70732,FELONY,-74.010967,BURGLARY,CHAIN STORE
MANHATTAN,2025-05-25,14:00:00,307013065,40.702484,FELONY,-74.008547,FELONY ASSAULT,FERRY/FERRY TERMINAL
MANHATTAN,2025-01-04,00:49:00,298869097,40.741214,FELONY,-74.00811,FELONY ASSAULT,COMMERCIAL BUILDING
MANHATTAN,2025-06-10,04:22:00,307838128,40.748674,FELONY,-74.003464,FELONY ASSAULT,GROCERY/BODEGA
MANHATTAN,2025-08-17,01:28:00,311327709,40.702741,FELONY,-74.014203,ROBBERY,MOBILE FOOD
MANHATTAN,2025-02-15,15:16:00,301145322,40.748298,FELONY,-74.005597,ROBBERY,DRUG STORE
MANHATTAN,2025-09-17,02:06:00,313028903,40.730847,FELONY,-74.005694,BURGLARY,RESIDENCE-HOUSE
MANHATTAN,2025-02-25,11:45:00,301639128,40.70694253159,FELONY,-74.01351838996,ROBBERY,STREET
MANHATTAN,2025-05-17,03:50:00,306625847,40.717973,FELONY,-74.007295,BURGLARY,BEAUTY & NAIL SALON
MANHATTAN,2025-05-09,01:47:00,306187934,40.715244,FELONY,-74.009466,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-02-08,18:05:00,300791069,40.71032722283,FELONY,-74.00954415049,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-01-13,17:50:00,299372850,40.734139,FELONY,-74.003767,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-11,22:52:00,299282657,40.705411,FELONY,-74.00708,BURGLARY,HOTEL/MOTEL
MANHATTAN,2025-04-01,05:56:00,303951623,40.707153,FELONY,-74.004531,FELONY ASSAULT,STREET
MANHATTAN,2025-07-16,16:42:00,309701835,40.716028,FELONY,-74.004756,FELONY ASSAULT,STREET
MANHATTAN,2025-09-11,10:50:00,312737082,40.740042,FELONY,-74.009299,BURGLARY,STREET
MANHATTAN,2025-06-14,19:18:00,308082631,40.71467791,FELONY,-74.00588702,FELONY ASSAULT,STREET
MANHATTAN,2025-05-06,10:30:00,305921819,40.72062858,FELONY,-74.00520932,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-04-18,04:50:00,304946753,40.715063,FELONY,-74.006718,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-05-22,00:00:00,306838122,40.71208961,FELONY,-74.0057389,FELONY ASSAULT,STREET
MANHATTAN,2025-02-23,03:22:00,301535191,40.747623,FELONY,-74.00607,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-13,22:20:00,304696322,40.749584,FELONY,-74.004655,FELONY ASSAULT,STREET
MANHATTAN,2025-04-08,13:43:00,304398201,40.716309,FELONY,-74.008602,ROBBERY,BANK
MANHATTAN,2025-03-02,23:30:00,302035078,40.734139,FELONY,-74.003767,FELONY ASSAULT,COMMERCIAL BUILDING
MANHATTAN,2025-06-25,09:20:00,308609146,40.70969298,FELONY,-74.0116866,ROBBERY,STREET
MANHATTAN,2025-01-09,08:02:00,299317709,40.732088,FELONY,-74.004361,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-07,05:10:00,306011242,40.709937,FELONY,-74.008982,ROBBERY,HOTEL/MOTEL
MANHATTAN,2025-01-05,15:30:00,298932381,40.703591,FELONY,-74.012355,ROBBERY,LIQUOR STORE
MANHATTAN,2025-06-22,10:28:00,308464967,40.73352,FELONY,-74.003533,ROBBERY,DRUG STORE
MANHATTAN,2025-09-11,13:08:00,312737081,40.73315257,FELONY,-74.0102835,ROBBERY,PARK/PLAYGROUND
MANHATTAN,2025-01-18,03:27:00,299653507,40.704985,FELONY,-74.012091,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-23,10:01:00,303485664,40.71208961,FELONY,-74.0057389,FELONY ASSAULT,STREET
MANHATTAN,2025-02-03,22:23:00,300492539,40.711748,FELONY,-74.009362,BURGLARY,CHAIN STORE
MANHATTAN,2025-07-16,17:25:00,309712793,40.7531428,FELONY,-74.00740634,FELONY ASSAULT,STREET
MANHATTAN,2025-09-08,20:50:00,312562240,40.710562,FELONY,-74.008405,ROBBERY,FAST FOOD
MANHATTAN,2025-02-17,05:30:00,301238250,40.70955616028,FELONY,-74.00643483277,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-07-13,09:00:00,309528503,40.708947,FELONY,-74.013174,ROBBERY,CLOTHING/BOUTIQUE
MANHATTAN,2025-05-26,20:02:00,307055824,40.706327,FELONY,-74.012882,BURGLARY,CHAIN STORE
MANHATTAN,2025-01-20,04:10:00,299715392,40.709884,FELONY,-74.008083,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-05-15,23:09:00,306514858,40.731316,FELONY,-74.006682,FELONY ASSAULT,BAR/NIGHT CLUB
MANHATTAN,2025-02-15,19:40:00,301156088,40.741296,FELONY,-74.006168,ROBBERY,TELECOMM. STORE
MANHATTAN,2025-04-17,01:50:00,304883941,40.71399179,FELONY,-74.00440079,ROBBERY,STREET
MANHATTAN,2025-02-13,19:30:00,301070900,40.713562,FELONY,-74.012439,FELONY ASSAULT,CHAIN STORE
MANHATTAN,2025-06-04,23:00:00,307568839,40.748674,FELONY,-74.003464,FELONY ASSAULT,RESTAURANT/DINER
MANHATTAN,2025-06-09,16:30:00,307812783,40.720537,FELONY,-74.007583,FELONY ASSAULT,PUBLIC BUILDING
MANHATTAN,2025-08-15,09:06:00,311252616,40.748298,FELONY,-74.005597,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-15,13:40:00,312929492,40.71592,FELONY,-74.010105,ROBBERY,BANK
MANHATTAN,2025-05-09,03:24:00,306121468,40.704142,FELONY,-74.011574,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-01-05,18:19:00,298939072,40.710038,FELONY,-74.01146,ROBBERY,CLOTHING/BOUTIQUE
MANHATTAN,2025-02-02,11:20:00,300427442,40.704573,FELONY,-74.006469,ROBBERY,HOTEL/MOTEL
MANHATTAN,2025-08-25,06:40:00,311857030,40.730931,FELONY,-74.004343,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-07-04,16:00:00,309159892,40.729609,FELONY,-74.003807,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-04,01:55:00,304165919,40.71014851,FELONY,-74.01266778,FELONY ASSAULT,No Especificado
MANHATTAN,2025-01-01,20:40:00,298746595,40.736491,FELONY,-74.006226,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-03-20,18:50:00,303318487,40.728852,FELONY,-74.007843,FELONY ASSAULT,STREET
MANHATTAN,2025-03-19,02:00:00,303318483,40.740628,FELONY,-74.007713,ROBBERY,STREET
MANHATTAN,2025-03-02,14:10:00,301969300,40.7117,FELONY,-74.008349,ROBBERY,CHAIN STORE
MANHATTAN,2025-09-06,16:00:00,312469889,40.702741,FELONY,-74.014203,FELONY ASSAULT,PARK/PLAYGROUND
MANHATTAN,2025-06-26,12:50:00,308681821,40.714616,FELONY,-74.011445,BURGLARY,CHAIN STORE
MANHATTAN,2025-01-18,18:15:00,299674103,40.709937,FELONY,-74.008982,FELONY ASSAULT,BAR/NIGHT CLUB
MANHATTAN,2025-09-29,03:09:00,313612684,40.72062858,FELONY,-74.00520932,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-01-24,07:30:00,299967012,40.71036549717,FELONY,-74.01123223799,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-02-04,00:48:00,300512030,40.713559,FELONY,-74.009909,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-04-03,06:50:00,304105387,40.70358847,FELONY,-74.01311376,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-05-10,04:07:00,306173923,40.719171,FELONY,-74.008725,BURGLARY,CLOTHING/BOUTIQUE
MANHATTAN,2025-02-14,15:05:00,301107371,40.711335,FELONY,-74.005475,ROBBERY,STREET
MANHATTAN,2025-06-16,11:49:00,308154418,40.725624,FELONY,-74.005168,ROBBERY,CHAIN STORE
MANHATTAN,2025-02-28,22:00:00,301879795,40.744641,FELONY,-74.00454,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-02-16,15:37:00,301179894,40.715262,FELONY,-74.011212,FELONY ASSAULT,COMMERCIAL BUILDING
MANHATTAN,2025-07-09,20:42:00,309339215,40.707547,FELONY,-74.013778,FELONY ASSAULT,STREET
MANHATTAN,2025-04-05,11:10:00,304379859,40.748298,FELONY,-74.005597,ROBBERY,DRUG STORE
MANHATTAN,2025-06-10,08:45:00,307878512,40.730221,FELONY,-74.005083,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-06,05:06:00,307649190,40.702484,FELONY,-74.008547,FELONY ASSAULT,FERRY/FERRY TERMINAL
MANHATTAN,2025-05-16,19:04:00,306558945,40.72202,FELONY,-74.008646,BURGLARY,DOCTOR/DENTIST OFFICE
MANHATTAN,2025-07-22,09:00:00,310023990,40.737262,FELONY,-74.006494,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-08-04,18:20:00,310701798,40.713894,FELONY,-74.006547,ROBBERY,OTHER
MANHATTAN,2025-04-05,15:40:00,304252040,40.71601442,FELONY,-74.0088235,ROBBERY,STREET
MANHATTAN,2025-04-13,14:00:00,304681309,40.702741,FELONY,-74.014203,FELONY ASSAULT,STREET
MANHATTAN,2025-05-30,06:55:00,307268830,40.7125314,FELONY,-74.00766515,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-07-25,23:40:00,310239713,40.72966,FELONY,-74.004565,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-07,03:30:00,312491430,40.704175,FELONY,-74.009977,FELONY ASSAULT,STREET
MANHATTAN,2025-01-15,19:16:00,299509056,40.738584,FELONY,-74.003654,ROBBERY,STREET
MANHATTAN,2025-09-09,20:35:00,312631928,40.736198,FELONY,-74.005896,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-09-07,19:30:00,312512638,40.73352,FELONY,-74.003533,ROBBERY,DRUG STORE
MANHATTAN,2025-06-18,17:46:00,308290767,40.702484,FELONY,-74.008547,ROBBERY,FERRY/FERRY TERMINAL
MANHATTAN,2025-09-24,06:56:00,313401492,40.737854,FELONY,-74.005641,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-09-29,01:50:00,313606937,40.710055,FELONY,-74.0074,ROBBERY,CHAIN STORE
MANHATTAN,2025-07-13,18:55:00,309545482,40.719762,FELONY,-74.004146,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-08-28,18:17:00,312086868,40.714616,FELONY,-74.011445,ROBBERY,CHAIN STORE
MANHATTAN,2025-07-17,20:10:00,309778713,40.730688,FELONY,-74.003562,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-18,17:30:00,306640615,40.70240825,FELONY,-74.012825,FELONY ASSAULT,PARK/PLAYGROUND
MANHATTAN,2025-06-07,18:14:00,307721350,40.716028,FELONY,-74.004756,FELONY ASSAULT,STREET
MANHATTAN,2025-03-24,23:45:00,303561302,40.702556,FELONY,-74.012571,ROBBERY,PARK/PLAYGROUND
MANHATTAN,2025-06-15,04:53:00,308091014,40.70698,FELONY,-74.007121,BURGLARY,GROCERY/BODEGA
MANHATTAN,2025-07-19,22:00:00,309868382,40.731735,FELONY,-74.007217,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-14,09:21:00,304721412,40.71592,FELONY,-74.010105,ROBBERY,BANK
MANHATTAN,2025-03-13,20:00:00,302788430,40.717801,FELONY,-74.010611,BURGLARY,PARK/PLAYGROUND
MANHATTAN,2025-01-13,12:24:00,299407233,40.734139,FELONY,-74.003767,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-15,14:00:00,312925526,40.740309,FELONY,-74.003827,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-10,23:30:00,307881677,40.71492756,FELONY,-74.00793957,FELONY ASSAULT,STREET
MANHATTAN,2025-05-24,18:00:00,306976588,40.711148,FELONY,-74.008833,ROBBERY,CLOTHING/BOUTIQUE
MANHATTAN,2025-03-14,23:04:00,302820722,40.72062858,FELONY,-74.00520932,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-08-30,05:47:00,312116271,40.733278,FELONY,-74.005071,FELONY ASSAULT,STREET
MANHATTAN,2025-06-21,02:20:00,308416563,40.711374,FELONY,-74.006625,ROBBERY,STREET
MANHATTAN,2025-05-08,10:07:00,306081609,40.719429,FELONY,-74.005182,BURGLARY,HOTEL/MOTEL
MANHATTAN,2025-07-05,01:00:00,309117607,40.735622,FELONY,-74.007586,BURGLARY,GROCERY/BODEGA
MANHATTAN,2025-03-31,21:45:00,303954660,40.705387,FELONY,-74.00852,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-03-11,21:45:00,302672062,40.74681338348,FELONY,-74.00795781461,ROBBERY,STREET
MANHATTAN,2025-03-04,00:40:00,301996718,40.71153483835,FELONY,-74.01046412782,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-01-30,05:49:00,300268978,40.7107,FELONY,-74.007568,BURGLARY,DRY CLEANER/LAUNDRY
MANHATTAN,2025-01-07,20:49:00,299070649,40.7393804677,FELONY,-74.00967822124,FELONY ASSAULT,TAXI (LIVERY LICENSED)
MANHATTAN,2025-07-11,22:20:00,309467636,40.73632,FELONY,-74.007466,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-19,08:56:00,313181299,40.729091,FELONY,-74.004477,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-03-11,14:00:00,302419118,40.71032722,FELONY,-74.00954415,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-01-12,03:00:00,299771798,40.748298,FELONY,-74.005597,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-07,00:05:00,310833417,40.73264218,FELONY,-74.00863446,ROBBERY,STREET
MANHATTAN,2025-06-26,00:15:00,308658719,40.735641,FELONY,-74.00503,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-25,19:00:00,300035269,40.710095,FELONY,-74.010611,ROBBERY,DEPARTMENT STORE
MANHATTAN,2025-02-14,16:26:00,301116773,40.724343,FELONY,-74.005392,FELONY ASSAULT,PUBLIC BUILDING
MANHATTAN,2025-02-28,05:25:00,301828026,40.72551155958,FELONY,-74.00402994903,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-06-27,11:20:00,308734216,40.745631,FELONY,-73.998249,BURGLARY,DEPARTMENT STORE
MANHATTAN,2025-08-03,01:00:00,310640427,40.71939629,FELONY,-74.00188311,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-07-29,14:20:00,310386483,40.746901,FELONY,-73.997327,FELONY ASSAULT,STREET
MANHATTAN,2025-07-03,21:00:00,309067746,40.716345,FELONY,-74.001252,FELONY ASSAULT,No Especificado
MANHATTAN,2025-08-10,10:55:00,310976069,40.720001,FELONY,-74.000247,FELONY ASSAULT,HOTEL/MOTEL
MANHATTAN,2025-05-23,07:43:00,306914386,40.716345,FELONY,-74.001252,FELONY ASSAULT,No Especificado
MANHATTAN,2025-02-16,03:00:00,301167493,40.722097,FELONY,-74.001807,BURGLARY,CLOTHING/BOUTIQUE
MANHATTAN,2025-02-01,17:00:00,300395318,40.719381,FELONY,-74.000233,ROBBERY,CLOTHING/BOUTIQUE
MANHATTAN,2025-03-14,08:30:00,302802365,40.748379,FELONY,-74.001818,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-08,04:04:00,312524966,40.737965,FELONY,-73.998264,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-06-23,22:00:00,308528654,40.722811,FELONY,-74.000134,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-03-17,13:20:00,302998046,40.711838,FELONY,-73.999191,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-07-24,17:20:00,310177602,40.73028748,FELONY,-73.99807327,FELONY ASSAULT,STREET
MANHATTAN,2025-05-02,23:15:00,305772474,40.733883,FELONY,-73.999372,BURGLARY,CHAIN STORE
MANHATTAN,2025-07-23,18:00:00,310303802,40.732019,FELONY,-74.000734,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-21,14:20:00,299815087,40.716945,FELONY,-73.999691,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-12,14:40:00,300982152,40.73170654022,FELONY,-74.00095616453,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-04-19,10:50:00,305008142,40.71801843,FELONY,-73.99995671,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-03-21,03:30:00,303346146,40.729062,FELONY,-73.999143,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-04-24,12:09:00,305275898,40.753705,FELONY,-73.999107,BURGLARY,FOOD SUPERMARKET
MANHATTAN,2025-02-14,21:05:00,301115374,40.74582553445,FELONY,-74.00181168422,ROBBERY,STREET
MANHATTAN,2025-08-18,12:06:00,313638537,40.73170654,FELONY,-74.00095616,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-09-10,15:01:00,312698226,40.728617,FELONY,-74.000058,ROBBERY,DRUG STORE
MANHATTAN,2025-05-08,00:00:00,306049940,40.732605,FELONY,-74.002822,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-03,00:30:00,306102382,40.727482,FELONY,-74.001013,ROBBERY,BAR/NIGHT CLUB
MANHATTAN,2025-04-17,07:00:00,304928015,40.761429,FELONY,-73.999735,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-31,11:33:00,307525397,40.737275,FELONY,-73.998764,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-29,22:10:00,308828957,40.73337258,FELONY,-74.00257268,FELONY ASSAULT,STREET
MANHATTAN,2025-06-18,00:00:00,308320394,40.71681346,FELONY,-73.99776343,ROBBERY,STREET
MANHATTAN,2025-07-07,15:25:00,309218824,40.739852,FELONY,-74.000604,BURGLARY,RESIDENCE - APT. HOUSE
